X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-8859729.92,5427796.126,2579,GO-20151034890,2015/06/20 04:00:00+00,2015,June,Saturday,1,Night,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.588308,43.7562348,2823
-8857625.071,5427866.755,2580,GO-20151038266,2015/06/20 04:00:00+00,2015,June,Saturday,18,Evening,D31,0,0,21,Humber Summit (21),-79.56939982,43.75669307,2824
-8826005.791,5418670.951,2581,GO-20151040038,2015/06/20 04:00:00+00,2015,June,Saturday,21,Evening,D41,0,1,121,Oakridge (121),-79.285359,43.69699745,2825
-8853905.997,5424281.551,2582,GO-20151041534,2015/06/21 04:00:00+00,2015,June,Sunday,3,Night,D31,0,0,23,Pelmo Park-Humberlea (23),-79.53599081,43.73342638,2826
-8856539.836,5421184.486,2583,GO-20151051986,2015/06/22 04:00:00+00,2015,June,Monday,19,Evening,D23,0,0,1,West Humber-Clairville (1),-79.55965099,43.71332026,2827
-8817742.897,5437062.788,2584,GO-20151059810,2015/06/23 04:00:00+00,2015,June,Tuesday,21,Evening,D42,0,2,132,Malvern (132),-79.21113216,43.81633068,2828
-8857625.071,5427866.755,2585,GO-20151062915,2015/06/24 04:00:00+00,2015,June,Wednesday,8,Morning,D31,0,0,21,Humber Summit (21),-79.56939982,43.75669307,2829
-8859449.422,5426985.908,2586,GO-20151073448,2015/06/25 04:00:00+00,2015,June,Thursday,23,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58578825,43.75097753,2830
-8829206.862,5430455.547,2587,GO-20151073487,2015/06/26 04:00:00+00,2015,June,Friday,23,Evening,D42,0,1,118,Tam O'Shanter-Sullivan (118),-79.31411471,43.77348778,2831
-8819481.948,5423757.028,2588,GO-20151080530,2015/06/27 04:00:00+00,2015,June,Saturday,3,Night,D43,0,0,123,Cliffcrest (123),-79.22675432,43.73002166,2832
-8825405.513,5418925.964,2589,GO-20151080566,2015/06/27 04:00:00+00,2015,June,Saturday,13,Afternoon,D41,0,0,121,Oakridge (121),-79.27996661,43.6986537,2833
-8848487.032,5406405.368,2590,GO-20151080890,2015/06/27 04:00:00+00,2015,June,Saturday,0,Night,D22,0,0,17,Mimico (includes Humber Bay Shores) (17),-79.48731142,43.61728142,2834
-8827572.719,5419574.411,2591,GO-20151080931,2015/06/27 04:00:00+00,2015,June,Saturday,3,Night,D55,0,0,54,O'Connor-Parkview (54),-79.29943495,43.702865,2835
-8818026.594,5437307.932,2592,GO-20151081794,2015/06/27 04:00:00+00,2015,June,Saturday,11,Morning,D42,0,0,132,Malvern (132),-79.21368065,43.81791966,2836
-8819874.417,5433864.033,2593,GO-20151092690,2015/06/27 04:00:00+00,2015,June,Saturday,0,Night,D42,0,0,132,Malvern (132),-79.23027993,43.79559304,2837
-8846160.779,5416146.962,2594,GO-20151086150,2015/06/28 04:00:00+00,2015,June,Sunday,3,Night,D12,0,1,110,Keelesdale-Eglinton West (110),-79.46641434,43.68060228,2838
-8841307.232,5410089.657,2595,GO-20151086599,2015/06/28 04:00:00+00,2015,June,Sunday,11,Morning,D14,2,0,84,Little Portugal (84),-79.42281418,43.64123734,2839
-8852086.742,5429287.294,2596,GO-20151097377,2015/06/29 04:00:00+00,2015,June,Monday,23,Evening,D31,0,0,24,Black Creek (24),-79.51964817,43.76590936,2840
-8855701.261,5418486.335,2597,GO-20151091113,2015/06/29 04:00:00+00,2015,June,Monday,5,Night,D23,0,1,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,2841
-8820624.365,5432932.546,2598,GO-20151090849,2015/06/29 04:00:00+00,2015,June,Monday,17,Afternoon,D42,0,0,128,Agincourt South-Malvern West (128),-79.23701683,43.78955282,2842
-8857839.56,5427901.081,2599,GO-20151103392,2015/06/30 04:00:00+00,2015,June,Tuesday,20,Evening,D31,0,0,21,Humber Summit (21),-79.57132661,43.75691579,2843
-8843244.393,5418801.635,2600,GO-20151105533,2015/07/01 04:00:00+00,2015,July,Wednesday,4,Night,D13,0,0,107,Oakwood Village (107),-79.44021599,43.69784622,2844
-8850424.679,5421557.48,2325,GO-20141940030,2014/04/22 04:00:00+00,2014,April,Tuesday,18,Evening,D12,0,0,28,Rustic (28),-79.5047176,43.71574209,2845
-8834678.092,5413095.503,2326,GO-20141945383,2014/04/23 04:00:00+00,2014,April,Wednesday,12,Afternoon,D51,0,0,72,Regent Park (72),-79.3632636,43.66077482,2846
-8830004.977,5415263.725,2327,GO-20141962833,2014/04/26 04:00:00+00,2014,April,Saturday,23,Evening,D55,0,1,65,Greenwood-Coxwell (65),-79.3212843,43.67486395,2847
-8844032.235,5418572.724,2328,GO-20142003751,2014/05/02 04:00:00+00,2014,May,Friday,22,Evening,D13,1,0,108,Briar Hill-Belgravia (108),-79.4472933,43.69635948,2848
-8863727.595,5423892.616,2329,GO-20142028110,2014/05/06 04:00:00+00,2014,May,Tuesday,3,Night,D23,0,0,1,West Humber-Clairville (1),-79.62421973,43.73090179,2849
-8859515.035,5424140.198,2330,GO-20142035143,2014/05/07 04:00:00+00,2014,May,Wednesday,22,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,2850
-8847346.428,5419791.282,2331,GO-20142045846,2014/05/09 04:00:00+00,2014,May,Friday,15,Afternoon,D12,0,0,30,Brookhaven-Amesbury (30),-79.4770652,43.70427339,2851
-8830628.318,5413883.205,2332,GO-20142046130,2014/05/09 04:00:00+00,2014,May,Friday,1,Night,D55,0,0,70,South Riverdale (70),-79.32688386,43.6658937,2852
-8817978.95,5436065.061,2333,GO-20142072205,2014/05/13 04:00:00+00,2014,May,Tuesday,16,Afternoon,D42,0,0,132,Malvern (132),-79.21325266,43.80986315,2853
-8826022.8,5429748.358,2334,GO-20142079422,2014/05/14 04:00:00+00,2014,May,Wednesday,17,Afternoon,D41,0,0,126,Dorset Park (126),-79.28551179,43.76890038,2854
-8834782.084,5412837.79,2335,GO-20142095489,2014/05/17 04:00:00+00,2014,May,Saturday,5,Night,D51,0,0,72,Regent Park (72),-79.36419778,43.65909998,2855
-8828758.501,5420057.087,2336,GO-20142112136,2014/05/19 04:00:00+00,2014,May,Monday,23,Evening,D55,0,0,54,O'Connor-Parkview (54),-79.31008701,43.70599952,2856
-8850139.52,5413635.927,2337,GO-20142117255,2014/05/19 04:00:00+00,2014,May,Monday,21,Evening,D11,0,0,114,Lambton Baby Point (114),-79.50215597,43.66428681,2857
-8838389.377,5418871.794,2338,GO-20142135167,2014/05/19 04:00:00+00,2014,May,Monday,12,Afternoon,D53,0,0,100,Yonge-Eglinton (100),-79.39660264,43.69830188,2858
-8853915.879,5420831.816,2821,GO-2016482468,2016/03/20 04:00:00+00,2016,March,Sunday,23,Evening,D12,0,0,23,Pelmo Park-Humberlea (23),-79.53607958,43.7110303,2859
-8830757.525,5421537.679,2339,GO-20142112449,2014/05/20 04:00:00+00,2014,May,Tuesday,5,Night,D55,0,0,44,Flemingdon Park (44),-79.32804455,43.71561353,2860
-8859538.402,5424852.836,2340,GO-20142114737,2014/05/20 04:00:00+00,2014,May,Tuesday,22,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58658757,43.73713442,2861
-8827902.187,5434114.725,2822,GO-2016481311,2016/03/20 04:00:00+00,2016,March,Sunday,18,Evening,D42,1,0,117,L'Amoreaux (117),-79.30239461,43.79721854,2862
-8851538.882,5429488.059,2341,GO-20142134171,2014/05/23 04:00:00+00,2014,May,Friday,1,Night,D31,0,0,24,Black Creek (24),-79.51472666,43.76721178,2863
-8855313.862,5419337.546,2823,GO-2016477118,2016/03/20 04:00:00+00,2016,March,Sunday,22,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,2864
-8830664.335,5415213.175,2342,GO-20142145283,2014/05/24 04:00:00+00,2014,May,Saturday,20,Evening,D55,1,3,65,Greenwood-Coxwell (65),-79.32720741,43.67453551,2865
-8838120.285,5433791.915,2824,GO-2016478141,2016/03/20 04:00:00+00,2016,March,Sunday,4,Night,D32,0,1,50,Newtonbrook East (50),-79.39418535,43.79512541,2866
-8818828.26,5435404.007,2343,GO-20142156555,2014/05/26 04:00:00+00,2014,May,Monday,14,Afternoon,D42,0,0,132,Malvern (132),-79.22088214,43.80557764,2867
-8857561.397,5427561.237,2825,GO-2016488165,2016/03/21 04:00:00+00,2016,March,Monday,21,Evening,D31,0,0,21,Humber Summit (21),-79.56882783,43.75471072,2868
-8855701.261,5418486.335,2344,GO-20142166398,2014/05/27 04:00:00+00,2014,May,Tuesday,22,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,2869
-8832150.387,5413327.353,2826,GO-2016500861,2016/03/23 04:00:00+00,2016,March,Wednesday,21,Evening,D55,1,0,70,South Riverdale (70),-79.34055684,43.66228154,2870
-8855701.261,5418486.335,2827,GO-2016501151,2016/03/23 04:00:00+00,2016,March,Wednesday,23,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,2871
-8842699.625,5410546.088,2828,GO-2016513186,2016/03/25 04:00:00+00,2016,March,Friday,4,Night,D11,0,1,86,Roncesvalles (86),-79.43532226,43.64420447,2872
-8831127.246,5421960.783,2829,GO-2016507646,2016/03/25 04:00:00+00,2016,March,Friday,1,Night,D55,0,0,44,Flemingdon Park (44),-79.33136581,43.71836061,2873
-8814965.811,5429672.267,2830,GO-2016513971,2016/03/26 04:00:00+00,2016,March,Saturday,2,Night,D43,0,0,136,West Hill (136),-79.18618517,43.76840677,2874
-8859973.606,5426222.394,2831,GO-2016522900,2016/03/27 04:00:00+00,2016,March,Sunday,22,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.59049707,43.74602288,2875
-8847181.254,5431393.843,2832,GO-2016529499,2016/03/29 04:00:00+00,2016,March,Tuesday,4,Night,D32,0,0,27,York University Heights (27),-79.47558142,43.77957378,2876
-8852086.742,5429287.294,2833,GO-2016549492,2016/04/01 04:00:00+00,2016,April,Friday,2,Night,D31,0,1,24,Black Creek (24),-79.51964817,43.76590936,2877
-8834807.118,5412301.631,2834,GO-2016556458,2016/04/02 04:00:00+00,2016,April,Saturday,2,Night,D51,1,0,73,Moss Park (73),-79.36442266,43.65561541,2878
-8843028.593,5409268.464,2835,GO-2016600876,2016/04/09 04:00:00+00,2016,April,Saturday,2,Night,D14,0,0,85,South Parkdale (85),-79.43827743,43.63589862,2879
-8860965.982,5423893.901,2836,GO-2016607953,2016/04/10 04:00:00+00,2016,April,Sunday,7,Morning,D23,0,1,1,West Humber-Clairville (1),-79.59941174,43.73091013,2880
-8851684.801,5426948.941,2837,GO-2016607606,2016/04/10 04:00:00+00,2016,April,Sunday,4,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.51603747,43.75073765,2881
-8856331.48,5418733.993,2838,GO-2016619178,2016/04/12 04:00:00+00,2016,April,Tuesday,4,Night,D23,0,1,6,Kingsview Village-The Westway (6),-79.5577793,43.6974069,2882
-8837292.376,5414549.972,2839,GO-2016630918,2016/04/13 04:00:00+00,2016,April,Wednesday,20,Evening,D53,1,0,76,Bay Street Corridor (76),-79.38674812,43.67022634,2883
-8828627.925,5420754.031,2840,GO-2016631762,2016/04/13 04:00:00+00,2016,April,Wednesday,22,Evening,D55,0,0,54,O'Connor-Parkview (54),-79.30891403,43.71052522,2884
-8849533.593,5405629.714,2841,GO-2016632371,2016/04/14 04:00:00+00,2016,April,Thursday,2,Night,D22,1,0,17,Mimico (includes Humber Bay Shores) (17),-79.49671284,43.61223676,2885
-8856331.48,5418733.993,2842,GO-2016632413,2016/04/14 04:00:00+00,2016,April,Thursday,3,Night,D23,0,0,6,Kingsview Village-The Westway (6),-79.5577793,43.6974069,2886
-8820134.097,5438716.272,2843,GO-20161089381,2016/04/15 04:00:00+00,2016,April,Friday,0,Night,D42,0,0,131,Rouge (131),-79.23261267,43.82704745,2887
-8851162.99,5426856.113,2844,GO-2016638728,2016/04/15 04:00:00+00,2016,April,Friday,1,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,2888
-8857417.492,5427616.753,2845,GO-2016644747,2016/04/15 04:00:00+00,2016,April,Friday,22,Evening,D31,0,0,21,Humber Summit (21),-79.56753511,43.75507094,2889
-8817050.805,5438090.492,2846,GO-2016646092,2016/04/16 04:00:00+00,2016,April,Saturday,4,Night,D42,0,0,131,Rouge (131),-79.20491499,43.82299179,2890
-8830388.348,5416533.971,2847,GO-2016652097,2016/04/17 04:00:00+00,2016,April,Sunday,1,Night,D55,1,0,65,Greenwood-Coxwell (65),-79.32472818,43.68311648,2891
-8825524.686,5429270.662,2848,GO-2016652338,2016/04/17 04:00:00+00,2016,April,Sunday,2,Night,D41,0,1,126,Dorset Park (126),-79.28103716,43.76580146,2892
-8856547.288,5422965.342,2849,GO-2016663221,2016/04/18 04:00:00+00,2016,April,Monday,19,Evening,D23,0,1,4,Rexdale-Kipling (4),-79.55971793,43.72488239,2893
-8843249.686,5417953.606,2850,GO-2016660633,2016/04/18 04:00:00+00,2016,April,Monday,13,Afternoon,D13,0,0,107,Oakwood Village (107),-79.44026354,43.69233822,2894
-8837648.532,5410468.95,2851,GO-2016666265,2016/04/19 04:00:00+00,2016,April,Tuesday,3,Night,D52,0,0,77,Waterfront Communities-The Island (77),-79.38994752,43.64370303,2895
-8854017.061,5406622.116,2852,GO-2016673802,2016/04/20 04:00:00+00,2016,April,Wednesday,12,Afternoon,D22,0,1,14,Islington-City Centre West (14),-79.53698852,43.61869102,2896
-8833373.825,5413009.996,2853,GO-2016677157,2016/04/20 04:00:00+00,2016,April,Wednesday,23,Evening,D55,0,0,70,South Riverdale (70),-79.35154717,43.66021913,2897
-8860287.522,5425107.041,2854,GO-2016676640,2016/04/20 04:00:00+00,2016,April,Wednesday,21,Evening,D23,0,0,1,West Humber-Clairville (1),-79.59331703,43.73878432,2898
-8850312.763,5415643.355,2855,GO-2016684253,2016/04/22 04:00:00+00,2016,April,Friday,2,Night,D12,0,0,111,Rockcliffe-Smythe (111),-79.50371224,43.67733045,2899
-8851538.882,5429488.059,2856,GO-2016691594,2016/04/23 04:00:00+00,2016,April,Saturday,6,Morning,D31,0,1,24,Black Creek (24),-79.51472666,43.76721178,2900
-8844140.492,5417740.73,2857,GO-2016694096,2016/04/23 04:00:00+00,2016,April,Saturday,14,Afternoon,D13,0,1,109,Caledonia-Fairbank (109),-79.44826579,43.6909555,2901
-8839978.699,5411638.948,2858,GO-2016702280,2016/04/24 04:00:00+00,2016,April,Sunday,0,Night,D14,0,1,81,Trinity-Bellwoods (81),-79.41087977,43.65130826,2902
-8850869.839,5426392.697,2859,GO-2016723030,2016/04/27 04:00:00+00,2016,April,Wednesday,23,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.50871654,43.74712806,2903
-8847528.828,5419397.88,2860,GO-2016725269,2016/04/28 04:00:00+00,2016,April,Thursday,14,Afternoon,D12,0,0,30,Brookhaven-Amesbury (30),-79.47870373,43.70171856,2904
-8829070.249,5428131.996,2861,GO-2016734521,2016/04/29 04:00:00+00,2016,April,Friday,21,Evening,D41,2,0,119,Wexford/Maryvale (119),-79.31288749,43.75841403,2905
-8859590.965,5426602.629,2862,GO-2016739353,2016/04/30 04:00:00+00,2016,April,Saturday,16,Afternoon,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.58705975,43.74849038,2906
-8840075.512,5413995.01,2863,GO-2016743128,2016/05/01 04:00:00+00,2016,May,Sunday,6,Morning,D14,0,1,95,Annex (95),-79.41174945,43.66662023,2907
-8813241.905,5435291.843,2864,GO-2016750101,2016/05/02 04:00:00+00,2016,May,Monday,12,Afternoon,D42,0,0,131,Rouge (131),-79.17069906,43.80485047,2908
-8834535.879,5412607.403,2865,GO-2016766584,2016/05/04 04:00:00+00,2016,May,Wednesday,21,Evening,D51,0,0,72,Regent Park (72),-79.36198608,43.65760269,2909
-8826114.639,5434010.317,2866,GO-2016760977,2016/05/04 04:00:00+00,2016,May,Wednesday,1,Night,D42,0,0,128,Agincourt South-Malvern West (128),-79.2863368,43.79654156,2910
-8860421.152,5423425.602,2867,GO-2016773381,2016/05/05 04:00:00+00,2016,May,Thursday,20,Evening,D23,0,1,1,West Humber-Clairville (1),-79.59451745,43.72787024,2911
-8833503.108,5413182.601,2868,GO-2016767471,2016/05/05 04:00:00+00,2016,May,Thursday,0,Night,D55,0,0,70,South Riverdale (70),-79.35270854,43.66134085,2912
-8859091.291,5424365.522,2869,GO-2016788685,2016/05/08 04:00:00+00,2016,May,Sunday,5,Night,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.5825711,43.73397143,2913
-8856421.366,5421900.617,2870,GO-2016805076,2016/05/10 04:00:00+00,2016,May,Tuesday,19,Evening,D23,0,1,4,Rexdale-Kipling (4),-79.55858676,43.71796998,2914
-8851162.99,5426856.113,2871,GO-2016819499,2016/05/12 04:00:00+00,2016,May,Thursday,22,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,2915
-8834922.715,5412694.963,2872,GO-2016819344,2016/05/12 04:00:00+00,2016,May,Thursday,1,Night,D51,0,0,73,Moss Park (73),-79.36546109,43.65817175,2916
-8843618.469,5422649.615,2873,GO-2016819582,2016/05/12 04:00:00+00,2016,May,Thursday,20,Evening,D32,0,0,32,Englemount-Lawrence (32),-79.44357638,43.72283271,2917
-8843331.616,5421594.842,2874,GO-2016820200,2016/05/13 04:00:00+00,2016,May,Friday,0,Night,D13,0,0,32,Englemount-Lawrence (32),-79.44099953,43.71598468,2918
-8832574.301,5424413.781,2875,GO-2016836014,2016/05/15 04:00:00+00,2016,May,Sunday,0,Night,D33,0,1,42,Banbury-Don Mills (42),-79.34436493,43.73428467,2919
-8859849.665,5424065.518,2876,GO-2016838159,2016/05/15 04:00:00+00,2016,May,Sunday,22,Evening,D23,2,0,1,West Humber-Clairville (1),-79.58938369,43.73202412,2920
-8850424.679,5421557.48,2877,GO-2016840500,2016/05/16 04:00:00+00,2016,May,Monday,21,Evening,D12,0,0,28,Rustic (28),-79.5047176,43.71574209,2921
-8858140.614,5423906.957,2878,GO-2016852723,2016/05/17 04:00:00+00,2016,May,Tuesday,21,Evening,D23,0,0,4,Rexdale-Kipling (4),-79.57403102,43.73099488,2922
-8843329.659,5422232.94,2879,GO-2016854531,2016/05/18 04:00:00+00,2016,May,Wednesday,11,Morning,D23,0,0,32,Englemount-Lawrence (32),-79.44098195,43.72012757,2923
-8843329.659,5422232.94,2880,GO-2016859045,2016/05/19 04:00:00+00,2016,May,Thursday,1,Night,D32,0,0,32,Englemount-Lawrence (32),-79.44098195,43.72012757,2924
-8855701.261,5418486.335,2881,GO-2016869241,2016/05/20 04:00:00+00,2016,May,Friday,14,Afternoon,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,2925
-8834426.432,5411089.837,2882,GO-2016879341,2016/05/22 04:00:00+00,2016,May,Sunday,2,Night,D51,0,1,77,Waterfront Communities-The Island (77),-79.3610029,43.64773904,2926
-8838829.602,5411112.573,2883,GO-2016885974,2016/05/23 04:00:00+00,2016,May,Monday,8,Morning,D14,0,0,77,Waterfront Communities-The Island (77),-79.40055725,43.64788683,2927
-8855313.862,5419337.546,2884,GO-2016888643,2016/05/23 04:00:00+00,2016,May,Monday,18,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,2928
-8836141.445,5414710.96,2885,GO-2016889222,2016/05/23 04:00:00+00,2016,May,Monday,20,Evening,D51,0,2,74,North St.James Town (74),-79.37640913,43.67127239,2929
-8828155.456,5431712.637,2886,GO-2016894068,2016/05/24 04:00:00+00,2016,May,Tuesday,11,Morning,D42,0,0,118,Tam O'Shanter-Sullivan (118),-79.30466977,43.78164141,2930
-8858012.634,5422022.446,2887,GO-2016896346,2016/05/24 04:00:00+00,2016,May,Tuesday,19,Evening,D23,0,0,1,West Humber-Clairville (1),-79.57288136,43.71876096,2931
-8851983.639,5429788.979,2888,GO-2016904100,2016/05/25 04:00:00+00,2016,May,Wednesday,22,Evening,D31,0,1,24,Black Creek (24),-79.51872198,43.76916389,2932
-8834782.084,5412837.79,2889,GO-2016907265,2016/05/26 04:00:00+00,2016,May,Thursday,4,Night,D51,0,0,72,Regent Park (72),-79.36419778,43.65909998,2933
-8843351.418,5418132.139,2890,GO-2016910751,2016/05/26 04:00:00+00,2016,May,Thursday,21,Evening,D13,0,0,107,Oakwood Village (107),-79.44117742,43.69349785,2934
-8843331.616,5421594.842,2891,GO-2016911278,2016/05/26 04:00:00+00,2016,May,Thursday,23,Evening,D13,0,0,32,Englemount-Lawrence (32),-79.44099953,43.71598468,2935
-8831716.168,5428788.96,2892,GO-2016911802,2016/05/27 04:00:00+00,2016,May,Friday,5,Night,D33,0,0,45,Parkwoods-Donalda (45),-79.33665619,43.76267639,2936
-8838110.977,5417298.522,2893,GO-2016927444,2016/05/29 04:00:00+00,2016,May,Sunday,10,Morning,D53,0,0,97,Yonge-St.Clair (97),-79.39410173,43.68808307,2937
-8825004.904,5418326.709,2894,GO-2016925735,2016/05/29 04:00:00+00,2016,May,Sunday,2,Night,D41,0,0,121,Oakridge (121),-79.27636788,43.69476161,2938
-8846916.904,5419829.37,2895,GO-2016926509,2016/05/29 04:00:00+00,2016,May,Sunday,6,Morning,D12,0,0,30,Brookhaven-Amesbury (30),-79.47320672,43.70452074,2939
-8832844.129,5413870.956,2896,GO-2016928365,2016/05/29 04:00:00+00,2016,May,Sunday,14,Afternoon,D55,0,0,70,South Riverdale (70),-79.34678883,43.6658141,2940
-8838745.696,5415188.351,2897,GO-2016941787,2016/05/29 04:00:00+00,2016,May,Sunday,0,Night,D53,0,0,95,Annex (95),-79.39980351,43.67437422,2941
-8857962.943,5424828.62,2898,GO-2016955134,2016/06/01 04:00:00+00,2016,June,Wednesday,18,Evening,D23,0,0,3,Thistletown-Beaumond Heights (3),-79.57243498,43.73697725,2942
-8859927.573,5424901.644,2899,GO-2016947911,2016/06/01 04:00:00+00,2016,June,Wednesday,12,Afternoon,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.59008355,43.73745121,2943
-8851662.896,5418954.292,2900,GO-2016946038,2016/06/01 04:00:00+00,2016,June,Wednesday,2,Night,D12,0,0,113,Weston (113),-79.51584069,43.69883768,2944
-8860382.604,5425591.187,2345,GO-20142186233,2014/05/30 04:00:00+00,2014,May,Friday,19,Evening,D23,0,0,1,West Humber-Clairville (1),-79.59417116,43.7419265,2945
-8860965.982,5423893.901,2346,GO-20142186162,2014/05/30 04:00:00+00,2014,May,Friday,23,Evening,D23,0,0,1,West Humber-Clairville (1),-79.59941174,43.73091013,2946
-8859224.476,5426344.548,2347,GO-20142186078,2014/05/30 04:00:00+00,2014,May,Friday,10,Morning,D23,0,3,2,Mount Olive-Silverstone-Jamestown (2),-79.58376752,43.7468156,2947
-8852086.742,5429287.294,2348,GO-20142194212,2014/05/31 04:00:00+00,2014,May,Saturday,22,Evening,D31,0,2,24,Black Creek (24),-79.51964817,43.76590936,2948
-8826043.643,5422719.808,2349,GO-20142195778,2014/06/01 04:00:00+00,2014,June,Sunday,4,Night,D41,0,0,120,Clairlea-Birchmount (120),-79.28569903,43.7232884,2949
-8854612.791,5427157.503,2350,GO-20142198719,2014/06/01 04:00:00+00,2014,June,Sunday,15,Afternoon,D31,0,0,22,Humbermede (22),-79.54234005,43.752091,2950
-8856289.779,5426401.544,2351,GO-20142203894,2014/06/02 04:00:00+00,2014,June,Monday,11,Morning,D31,0,0,22,Humbermede (22),-79.55740469,43.74718547,2951
-8829198.49,5436042.004,2352,GO-20142228761,2014/06/05 04:00:00+00,2014,June,Thursday,18,Evening,D42,0,1,116,Steeles (116),-79.3140395,43.80971368,2952
-8827779.899,5427550.486,2353,GO-20142283828,2014/06/06 04:00:00+00,2014,June,Friday,15,Afternoon,D41,0,0,119,Wexford/Maryvale (119),-79.30129608,43.75464096,2953
